model_type,curve,x_value,y_value
hist_gradient_boosting,PR,0.8633093525179856,0.7228915662650602
hist_gradient_boosting,PR,0.8633093525179856,0.7272727272727273
hist_gradient_boosting,PR,0.8633093525179856,0.7317073170731707
hist_gradient_boosting,PR,0.8633093525179856,0.7361963190184049
hist_gradient_boosting,PR,0.8633093525179856,0.7407407407407407
hist_gradient_boosting,PR,0.8633093525179856,0.7453416149068323
hist_gradient_boosting,PR,0.8633093525179856,0.75
hist_gradient_boosting,PR,0.8633093525179856,0.7547169811320755
hist_gradient_boosting,PR,0.8633093525179856,0.759493670886076
hist_gradient_boosting,PR,0.8561151079136691,0.7579617834394905
hist_gradient_boosting,PR,0.8561151079136691,0.7628205128205128
hist_gradient_boosting,PR,0.8489208633093526,0.7612903225806451
hist_gradient_boosting,PR,0.8489208633093526,0.7662337662337663
hist_gradient_boosting,PR,0.8489208633093526,0.7712418300653595
hist_gradient_boosting,PR,0.841726618705036,0.7697368421052632
hist_gradient_boosting,PR,0.8345323741007195,0.7682119205298014
hist_gradient_boosting,PR,0.8345323741007195,0.7733333333333333
hist_gradient_boosting,PR,0.8345323741007195,0.7785234899328859
hist_gradient_boosting,PR,0.8345323741007195,0.7837837837837838
hist_gradient_boosting,PR,0.8345323741007195,0.7891156462585034
hist_gradient_boosting,PR,0.8273381294964028,0.7876712328767124
hist_gradient_boosting,PR,0.8273381294964028,0.7931034482758621
hist_gradient_boosting,PR,0.8201438848920863,0.7916666666666666
hist_gradient_boosting,PR,0.8129496402877698,0.7902097902097902
hist_gradient_boosting,PR,0.8129496402877698,0.795774647887324
hist_gradient_boosting,PR,0.8057553956834532,0.7943262411347518
hist_gradient_boosting,PR,0.7985611510791367,0.7928571428571428
hist_gradient_boosting,PR,0.7913669064748201,0.7913669064748201
hist_gradient_boosting,PR,0.7841726618705036,0.7898550724637681
hist_gradient_boosting,PR,0.7841726618705036,0.7956204379562044
hist_gradient_boosting,PR,0.7769784172661871,0.7941176470588235
hist_gradient_boosting,PR,0.7769784172661871,0.8
hist_gradient_boosting,PR,0.7697841726618705,0.7985074626865671
hist_gradient_boosting,PR,0.7697841726618705,0.8045112781954887
hist_gradient_boosting,PR,0.762589928057554,0.803030303030303
hist_gradient_boosting,PR,0.762589928057554,0.8091603053435115
hist_gradient_boosting,PR,0.7553956834532374,0.8076923076923077
hist_gradient_boosting,PR,0.7482014388489209,0.8062015503875969
hist_gradient_boosting,PR,0.7482014388489209,0.8125
hist_gradient_boosting,PR,0.7410071942446043,0.8110236220472441
hist_gradient_boosting,PR,0.7338129496402878,0.8095238095238095
hist_gradient_boosting,PR,0.7338129496402878,0.816
hist_gradient_boosting,PR,0.7338129496402878,0.8225806451612904
hist_gradient_boosting,PR,0.7266187050359713,0.8211382113821138
hist_gradient_boosting,PR,0.7194244604316546,0.819672131147541
hist_gradient_boosting,PR,0.7194244604316546,0.8264462809917356
hist_gradient_boosting,PR,0.7122302158273381,0.825
hist_gradient_boosting,PR,0.7050359712230215,0.8235294117647058
hist_gradient_boosting,PR,0.697841726618705,0.8220338983050848
hist_gradient_boosting,PR,0.6906474820143885,0.8205128205128205
hist_gradient_boosting,PR,0.6834532374100719,0.8189655172413793
hist_gradient_boosting,PR,0.6834532374100719,0.8260869565217391
hist_gradient_boosting,PR,0.6762589928057554,0.8245614035087719
hist_gradient_boosting,PR,0.6690647482014388,0.8230088495575221
hist_gradient_boosting,PR,0.6690647482014388,0.8303571428571429
hist_gradient_boosting,PR,0.6618705035971223,0.8288288288288288
hist_gradient_boosting,PR,0.6546762589928058,0.8272727272727273
hist_gradient_boosting,PR,0.6546762589928058,0.8348623853211009
hist_gradient_boosting,PR,0.6474820143884892,0.8333333333333334
hist_gradient_boosting,PR,0.6474820143884892,0.8411214953271028
hist_gradient_boosting,PR,0.6474820143884892,0.8490566037735849
hist_gradient_boosting,PR,0.6402877697841727,0.8476190476190476
hist_gradient_boosting,PR,0.6402877697841727,0.8557692307692307
hist_gradient_boosting,PR,0.6330935251798561,0.8543689320388349
hist_gradient_boosting,PR,0.6330935251798561,0.8627450980392157
hist_gradient_boosting,PR,0.6330935251798561,0.8712871287128713
hist_gradient_boosting,PR,0.6258992805755396,0.87
hist_gradient_boosting,PR,0.6187050359712231,0.8686868686868687
hist_gradient_boosting,PR,0.6115107913669064,0.8673469387755102
hist_gradient_boosting,PR,0.60431654676259,0.865979381443299
hist_gradient_boosting,PR,0.5971223021582733,0.8645833333333334
hist_gradient_boosting,PR,0.5971223021582733,0.8736842105263158
hist_gradient_boosting,PR,0.5971223021582733,0.8829787234042553
hist_gradient_boosting,PR,0.5971223021582733,0.8924731182795699
hist_gradient_boosting,PR,0.5971223021582733,0.9021739130434783
hist_gradient_boosting,PR,0.5899280575539568,0.9010989010989011
hist_gradient_boosting,PR,0.5827338129496403,0.9
hist_gradient_boosting,PR,0.5755395683453237,0.898876404494382
hist_gradient_boosting,PR,0.5683453237410072,0.8977272727272727
